shipment_id,order_id,warehouse_id,carrier,shipment_date,delivery_date,shipping_status,shipping_cost
SHP00000239,ORD00000251,WH006,Delhivery,2025-11-08 23:30:19,,IN_TRANSIT,334.74
SHP00000240,ORD00000252,WH003,XpressBees,2025-05-07 10:51:48,2025-05-15 10:51:48,DELIVERED,1049.16
SHP00000241,ORD00000253,WH007,DHL,2025-03-09 22:06:23,,IN_TRANSIT,369.07
SHP00000242,ORD00000254,WH006,Delhivery,2025-06-12 17:05:34,2025-06-16 17:05:34,DELIVERED,533.91
SHP00000243,ORD00000255,WH004,BlueDart,2025-12-26 00:10:41,,IN_TRANSIT,264.93
SHP00000244,ORD00000256,WH008,Ecom Express,2026-07-17 02:09:37,2026-07-18 02:09:37,DELIVERED,399.43
SHP00000245,ORD00000257,WH003,Ecom Express,2025-08-06 18:07:01,2025-08-09 18:07:01,DELIVERED,761.22
SHP00000246,ORD00000258,WH010,FedEx,2025-12-06 17:09:06,2025-12-07 17:09:06,DELIVERED,1042.94
SHP00000247,ORD00000259,WH010,DTDC,2025-09-25 20:24:09,2025-10-03 20:24:09,DELIVERED,756.89
SHP00000248,ORD00000260,WH008,Ecom Express,2025-11-01 06:35:58,,CANCELLED,652.74
SHP00000249,ORD00000261,WH006,XpressBees,2025-01-23 03:33:08,2025-01-24 03:33:08,DELIVERED,90.2
SHP00000250,ORD00000262,WH004,FedEx,2025-04-27 09:43:32,2025-05-06 09:43:32,DELAYED,558.58
SHP00000251,ORD00000264,WH002,Delhivery,2025-02-24 02:28:44,2025-03-05 02:28:44,DELIVERED,1045.88
SHP00000252,ORD00000265,WH003,DTDC,2026-01-30 01:01:58,2026-02-06 01:01:58,DELIVERED,902.43
SHP00000253,ORD00000267,WH008,XpressBees,2025-12-22 19:19:33,,IN_TRANSIT,1026.83
SHP00000254,ORD00000268,WH005,Ecom Express,2025-11-24 15:11:38,2025-11-28 15:11:38,DELIVERED,572.26
SHP00000255,ORD00000269,WH007,DHL,2026-04-04 09:21:21,2026-04-11 09:21:21,DELAYED,897.59
SHP00000256,ORD00000270,WH003,DTDC,2025-03-08 02:55:03,,IN_TRANSIT,739.62
SHP00000257,ORD00000271,WH005,Delhivery,2026-04-11 16:47:12,2026-04-13 16:47:12,DELIVERED,872.09
SHP00000258,ORD00000272,WH006,FedEx,2025-09-26 02:25:04,2025-09-30 02:25:04,DELIVERED,1182.09
SHP00000259,ORD00000274,WH007,DHL,2025-04-05 14:57:41,2025-04-13 14:57:41,DELIVERED,1077.2
SHP00000260,ORD00000275,WH009,XpressBees,2025-04-26 19:01:12,,IN_TRANSIT,437.74
SHP00000261,ORD00000276,WH001,DHL,2025-11-26 09:46:09,,IN_TRANSIT,796.7
SHP00000262,ORD00000277,WH006,Delhivery,2025-07-27 14:09:54,,IN_TRANSIT,206.31
SHP00000263,ORD00000279,WH010,DHL,2025-06-04 05:05:50,,IN_TRANSIT,811.23
SHP00000264,ORD00000280,WH006,BlueDart,2025-05-29 22:43:35,2025-06-06 22:43:35,DELIVERED,1279.21
SHP00000265,ORD00000281,WH007,Delhivery,2026-05-18 19:10:42,,IN_TRANSIT,339.78
SHP00000266,ORD00000282,WH001,XpressBees,2025-05-26 09:08:10,2025-05-30 09:08:10,DELIVERED,1412.88
SHP00000267,ORD00000283,WH006,XpressBees,2025-04-12 17:40:52,2025-04-21 17:40:52,DELAYED,572.25
SHP00000268,ORD00000284,WH010,XpressBees,2026-06-29 23:37:40,,IN_TRANSIT,1456.32
SHP00000269,ORD00000285,WH004,Delhivery,2025-11-03 18:17:50,,IN_TRANSIT,76.65
SHP00000270,ORD00000286,WH006,Ecom Express,2025-02-10 06:43:45,,IN_TRANSIT,714.92
SHP00000271,ORD00000287,WH003,Delhivery,2025-09-02 23:29:28,2025-09-12 23:29:28,DELIVERED,1469.09
SHP00000272,ORD00000288,WH005,Ecom Express,2026-01-07 14:38:19,2026-01-13 14:38:19,DELAYED,673.86
SHP00000273,ORD00000289,WH001,Ecom Express,2026-02-04 21:14:11,,CANCELLED,334.73
SHP00000274,ORD00000290,WH004,BlueDart,2025-05-30 17:06:09,2025-06-08 17:06:09,DELAYED,704.28
SHP00000275,ORD00000291,WH006,Delhivery,2025-08-31 15:41:54,2025-09-02 15:41:54,DELIVERED,587.2
SHP00000276,ORD00000292,WH005,DTDC,2026-03-16 19:12:19,2026-03-17 19:12:19,DELIVERED,881.66
SHP00000277,ORD00000293,WH004,Ecom Express,2025-10-06 21:26:43,,IN_TRANSIT,359.01
SHP00000278,ORD00000294,WH001,BlueDart,2025-02-04 05:18:34,2025-02-13 05:18:34,DELIVERED,884.07
SHP00000279,ORD00000295,WH006,DHL,2025-12-27 18:11:01,2026-01-01 18:11:01,DELIVERED,810.45
SHP00000280,ORD00000296,WH001,Delhivery,2025-09-06 20:11:28,,CANCELLED,1233.71
SHP00000281,ORD00000297,WH009,Ecom Express,2026-01-17 13:26:05,2026-01-23 13:26:05,DELIVERED,819.66
SHP00000282,ORD00000298,WH010,DTDC,2025-09-25 09:17:26,2025-10-03 09:17:26,DELIVERED,219.85
SHP00000283,ORD00000299,WH010,DTDC,2025-07-02 12:59:08,2025-07-10 12:59:08,DELIVERED,80.3
SHP00000284,ORD00000300,WH008,DTDC,2025-07-28 20:52:46,,IN_TRANSIT,1336.94
SHP00000285,ORD00000301,WH004,Delhivery,2026-05-31 21:42:19,,IN_TRANSIT,1045.21
SHP00000286,ORD00000302,WH006,DTDC,2025-01-17 01:33:14,2025-01-19 01:33:14,DELIVERED,991.37
SHP00000287,ORD00000303,WH004,Delhivery,2025-10-22 19:50:29,2025-11-01 19:50:29,DELIVERED,584.85
SHP00000288,ORD00000304,WH008,BlueDart,2026-05-04 11:36:11,2026-05-12 11:36:11,DELIVERED,1289.07
SHP00000289,ORD00000305,WH009,BlueDart,2026-02-04 00:40:23,2026-02-13 00:40:23,DELIVERED,1139.47
SHP00000290,ORD00000307,WH004,BlueDart,2025-11-03 17:36:18,,IN_TRANSIT,220.98
SHP00000291,ORD00000308,WH005,Delhivery,2025-01-21 14:41:16,2025-01-25 14:41:16,DELIVERED,435.35
SHP00000292,ORD00000309,WH001,BlueDart,2025-06-25 17:39:35,2025-06-27 17:39:35,DELIVERED,1010.61
SHP00000293,ORD00000311,WH008,FedEx,2025-10-04 04:04:25,2025-10-14 04:04:25,DELIVERED,972.38
SHP00000294,ORD00000312,WH004,XpressBees,2026-01-16 07:54:04,2026-01-22 07:54:04,DELIVERED,884.82
SHP00000295,ORD00000313,WH006,BlueDart,2026-08-06 13:37:58,2026-08-07 13:37:58,DELIVERED,1373.19
SHP00000296,ORD00000314,WH001,FedEx,2025-06-25 14:50:24,2025-07-04 14:50:24,DELIVERED,1384.87
SHP00000297,ORD00000315,WH004,DTDC,2026-07-11 12:58:27,2026-07-16 12:58:27,DELIVERED,1241.03
SHP00000298,ORD00000316,WH006,Delhivery,2025-08-24 16:44:45,2025-08-30 16:44:45,DELIVERED,606.35
SHP00000299,ORD00000317,WH009,XpressBees,2025-12-14 06:55:20,,IN_TRANSIT,704.96
SHP00000300,ORD00000318,WH001,DHL,2026-07-27 21:52:17,2026-07-30 21:52:17,DELIVERED,1285.58
SHP00000301,ORD00000319,WH003,DTDC,2025-03-18 09:55:20,2025-03-24 09:55:20,DELIVERED,933.51
SHP00000302,ORD00000320,WH005,DHL,2026-01-08 23:04:16,2026-01-13 23:04:16,DELIVERED,476.98
SHP00000303,ORD00000321,WH003,DHL,2025-05-04 21:51:21,2025-05-07 21:51:21,DELIVERED,1273.94
SHP00000304,ORD00000322,WH003,DHL,2025-04-22 22:32:02,2025-04-29 22:32:02,DELIVERED,1126.69
SHP00000305,ORD00000323,WH003,BlueDart,2026-07-03 01:58:51,2026-07-06 01:58:51,DELIVERED,1324.49
SHP00000306,ORD00000324,WH003,Delhivery,2025-08-15 04:52:13,2025-08-19 04:52:13,DELIVERED,781.7
SHP00000307,ORD00000325,WH002,Delhivery,2025-09-14 00:08:51,2025-09-20 00:08:51,DELIVERED,551.79
SHP00000308,ORD00000326,WH004,FedEx,2025-05-18 03:47:11,2025-05-21 03:47:11,DELIVERED,545.95
SHP00000309,ORD00000327,WH001,BlueDart,2025-12-11 14:36:23,2025-12-21 14:36:23,DELIVERED,1123.09
SHP00000310,ORD00000329,WH007,XpressBees,2025-12-25 04:17:45,2026-01-02 04:17:45,DELIVERED,823.32
SHP00000311,ORD00000330,WH005,FedEx,2026-05-25 15:25:55,2026-05-27 15:25:55,DELIVERED,1467.61
SHP00000312,ORD00000331,WH002,FedEx,2025-09-05 05:21:41,2025-09-06 05:21:41,DELIVERED,1238.83
SHP00000313,ORD00000332,WH008,Ecom Express,2025-09-14 06:19:27,2025-09-22 06:19:27,DELIVERED,884.07
SHP00000314,ORD00000333,WH006,DTDC,2025-05-16 05:50:20,2025-05-17 05:50:20,DELIVERED,112.58
SHP00000315,ORD00000334,WH003,BlueDart,2025-08-18 03:45:46,2025-08-28 03:45:46,DELIVERED,1354.42
SHP00000316,ORD00000335,WH005,BlueDart,2025-06-12 08:03:35,2025-06-13 08:03:35,DELIVERED,798.54
SHP00000317,ORD00000336,WH007,BlueDart,2025-04-01 00:52:21,,IN_TRANSIT,462.29
SHP00000318,ORD00000337,WH005,DTDC,2025-06-21 04:00:34,,IN_TRANSIT,1181.26
SHP00000319,ORD00000338,WH007,BlueDart,2025-03-12 16:57:11,,IN_TRANSIT,657.77
SHP00000320,ORD00000339,WH003,Delhivery,2025-12-10 17:41:28,2025-12-19 17:41:28,DELIVERED,1245.16
SHP00000321,ORD00000340,WH006,DTDC,2026-05-09 17:43:30,2026-05-13 17:43:30,DELAYED,460.16
SHP00000322,ORD00000341,WH002,XpressBees,2025-07-13 10:18:58,2025-07-21 10:18:58,DELAYED,126.55
SHP00000323,ORD00000342,WH006,BlueDart,2026-03-19 05:31:42,2026-03-25 05:31:42,DELIVERED,1437.93
SHP00000324,ORD00000343,WH001,Ecom Express,2025-03-23 10:27:49,2025-03-29 10:27:49,DELAYED,910.45
SHP00000325,ORD00000344,WH007,FedEx,2026-03-03 11:59:53,2026-03-10 11:59:53,DELIVERED,1427.87
SHP00000326,ORD00000345,WH004,DHL,2025-08-08 22:45:02,2025-08-15 22:45:02,DELIVERED,608.99
SHP00000327,ORD00000346,WH001,BlueDart,2026-01-12 23:56:44,2026-01-22 23:56:44,DELIVERED,80.92
SHP00000328,ORD00000348,WH002,Delhivery,2025-07-13 00:47:16,2025-07-16 00:47:16,DELIVERED,507.5
SHP00000329,ORD00000349,WH006,DTDC,2025-10-15 09:59:10,2025-10-19 09:59:10,DELIVERED,864.42
SHP00000330,ORD00000350,WH003,DTDC,2025-12-30 22:55:19,2026-01-02 22:55:19,DELIVERED,168.77
SHP00000331,ORD00000351,WH005,Delhivery,2026-04-04 12:53:46,2026-04-12 12:53:46,DELIVERED,1391.72
SHP00000332,ORD00000352,WH010,DHL,2025-12-17 07:26:02,2025-12-20 07:26:02,DELIVERED,1004.86
SHP00000333,ORD00000353,WH005,BlueDart,2026-05-27 11:55:13,2026-05-30 11:55:13,DELIVERED,369.6
SHP00000334,ORD00000354,WH003,Ecom Express,2025-10-09 19:48:43,2025-10-12 19:48:43,DELIVERED,1398.4
SHP00000335,ORD00000355,WH005,BlueDart,2025-06-21 11:21:08,,CANCELLED,721.27
SHP00000336,ORD00000356,WH005,XpressBees,2026-06-13 00:10:13,,IN_TRANSIT,1279.46
SHP00000337,ORD00000357,WH003,Delhivery,2026-06-03 13:58:09,2026-06-12 13:58:09,DELIVERED,748.8
SHP00000338,ORD00000358,WH005,Ecom Express,2026-01-23 00:32:00,2026-01-27 00:32:00,DELAYED,941.66
SHP00000339,ORD00000359,WH007,XpressBees,2025-09-11 23:11:17,2025-09-19 23:11:17,DELIVERED,604.98
SHP00000340,ORD00000360,WH002,DTDC,2026-08-05 14:02:22,2026-08-07 14:02:22,DELIVERED,631.45
SHP00000341,ORD00000361,WH009,BlueDart,2026-05-06 22:58:50,2026-05-11 22:58:50,DELIVERED,676.08
SHP00000342,ORD00000362,WH009,XpressBees,2026-02-19 00:50:10,2026-02-27 00:50:10,DELIVERED,138.24
SHP00000343,ORD00000363,WH003,BlueDart,2026-02-13 18:12:30,,IN_TRANSIT,61.63
SHP00000344,ORD00000364,WH001,DTDC,2025-05-10 13:32:57,2025-05-14 13:32:57,DELAYED,985.63
SHP00000345,ORD00000365,WH006,BlueDart,2025-11-02 12:18:02,,IN_TRANSIT,1369.2
SHP00000346,ORD00000366,WH004,Ecom Express,2025-11-01 04:15:28,2025-11-03 04:15:28,DELIVERED,153.53
SHP00000347,ORD00000367,WH009,Delhivery,2026-03-29 22:47:42,2026-04-04 22:47:42,DELIVERED,710.64
SHP00000348,ORD00000368,WH004,BlueDart,2025-09-13 17:48:03,2025-09-15 17:48:03,DELIVERED,683.35
SHP00000349,ORD00000369,WH001,BlueDart,2026-07-14 23:34:27,,IN_TRANSIT,556.45
SHP00000350,ORD00000370,WH005,FedEx,2025-08-12 13:48:18,2025-08-13 13:48:18,DELIVERED,1374.3
SHP00000351,ORD00000371,WH006,DTDC,2026-06-01 09:53:35,2026-06-02 09:53:35,DELIVERED,1390.99
SHP00000352,ORD00000372,WH010,FedEx,2025-03-04 00:26:12,2025-03-09 00:26:12,DELIVERED,1034.81
SHP00000353,ORD00000373,WH007,FedEx,2025-08-10 19:11:29,,IN_TRANSIT,96.7
SHP00000354,ORD00000374,WH001,DTDC,2025-10-03 16:35:28,2025-10-09 16:35:28,DELIVERED,1020.29
SHP00000355,ORD00000375,WH009,Delhivery,2025-05-18 05:55:16,2025-05-22 05:55:16,DELIVERED,152.67
SHP00000356,ORD00000376,WH001,DHL,2025-11-23 04:44:59,2025-11-24 04:44:59,DELIVERED,372.77
SHP00000357,ORD00000377,WH006,Ecom Express,2026-06-09 11:43:46,2026-06-15 11:43:46,DELIVERED,1076.14
SHP00000358,ORD00000378,WH009,FedEx,2025-01-16 12:59:52,2025-01-21 12:59:52,DELIVERED,921.22
SHP00000359,ORD00000379,WH010,XpressBees,2026-07-10 09:38:09,2026-07-14 09:38:09,DELIVERED,1380.29
SHP00000360,ORD00000380,WH002,DTDC,2025-11-13 23:45:33,,CANCELLED,766.8
SHP00000361,ORD00000381,WH006,Ecom Express,2026-07-09 00:46:55,2026-07-12 00:46:55,DELIVERED,1022.8
SHP00000362,ORD00000382,WH007,DTDC,2025-06-02 12:20:41,2025-06-04 12:20:41,DELIVERED,1355.7
SHP00000363,ORD00000383,WH002,Delhivery,2025-09-04 11:44:58,2025-09-08 11:44:58,DELIVERED,472.35
SHP00000364,ORD00000384,WH008,Delhivery,2025-07-29 23:11:28,2025-08-06 23:11:28,DELAYED,383.8
SHP00000365,ORD00000385,WH007,DHL,2025-04-23 04:42:24,2025-04-25 04:42:24,DELAYED,1223.09
SHP00000366,ORD00000386,WH001,DHL,2025-10-05 13:57:42,2025-10-12 13:57:42,DELIVERED,214.1
SHP00000367,ORD00000387,WH006,BlueDart,2025-06-26 09:59:28,2025-07-06 09:59:28,DELIVERED,1292.26
SHP00000368,ORD00000389,WH007,DHL,2025-08-10 19:42:56,2025-08-14 19:42:56,DELIVERED,508.97
SHP00000369,ORD00000390,WH005,FedEx,2025-02-28 00:50:12,,IN_TRANSIT,545.57
SHP00000370,ORD00000392,WH006,Delhivery,2025-07-23 21:16:38,2025-08-02 21:16:38,DELIVERED,1031.76
SHP00000371,ORD00000393,WH010,FedEx,2026-07-19 23:33:20,2026-07-23 23:33:20,DELIVERED,1044.6
SHP00000372,ORD00000394,WH005,Delhivery,2026-07-31 08:56:52,2026-08-01 08:56:52,DELIVERED,795.26
SHP00000373,ORD00000395,WH001,BlueDart,2025-08-04 01:55:26,2025-08-06 01:55:26,DELIVERED,580.18
SHP00000374,ORD00000396,WH010,Ecom Express,2025-08-17 18:00:09,2025-08-21 18:00:09,DELIVERED,1031.91
SHP00000375,ORD00000397,WH006,XpressBees,2025-01-25 16:20:10,2025-02-02 16:20:10,DELIVERED,511.03
SHP00000376,ORD00000400,WH005,Delhivery,2025-05-10 07:10:11,2025-05-18 07:10:11,DELIVERED,63.21
SHP00000377,ORD00000401,WH010,BlueDart,2025-12-29 09:38:48,2026-01-01 09:38:48,DELIVERED,1058.3
SHP00000378,ORD00000402,WH010,BlueDart,2026-03-08 07:16:04,,IN_TRANSIT,549.93
SHP00000379,ORD00000403,WH008,FedEx,2025-05-21 11:33:19,2025-05-26 11:33:19,DELIVERED,1378.28
SHP00000380,ORD00000404,WH007,DHL,2025-10-04 19:24:40,,IN_TRANSIT,1112.48
SHP00000381,ORD00000405,WH010,BlueDart,2025-07-07 00:06:10,2025-07-11 00:06:10,DELIVERED,533.16
SHP00000382,ORD00000406,WH001,BlueDart,2025-10-11 01:26:49,2025-10-20 01:26:49,DELIVERED,1342.76
SHP00000383,ORD00000407,WH008,Ecom Express,2025-03-07 04:35:37,2025-03-16 04:35:37,DELIVERED,193.76
SHP00000384,ORD00000410,WH004,FedEx,2025-05-30 12:33:51,2025-06-07 12:33:51,DELIVERED,306.06
SHP00000385,ORD00000411,WH010,DHL,2025-03-09 08:02:59,2025-03-14 08:02:59,DELIVERED,79.13
SHP00000386,ORD00000412,WH008,DHL,2025-11-16 05:21:16,,CANCELLED,557.56
SHP00000387,ORD00000413,WH004,BlueDart,2026-02-20 18:56:34,2026-02-21 18:56:34,DELIVERED,629.31
SHP00000388,ORD00000414,WH008,DTDC,2025-09-26 04:23:24,2025-10-06 04:23:24,DELIVERED,1257.63
SHP00000389,ORD00000415,WH005,Delhivery,2026-05-20 06:37:20,2026-05-26 06:37:20,DELIVERED,242.39
SHP00000390,ORD00000416,WH002,FedEx,2025-03-25 22:12:39,2025-04-01 22:12:39,DELIVERED,421.83
SHP00000391,ORD00000417,WH009,Delhivery,2025-12-11 02:19:32,2025-12-20 02:19:32,DELIVERED,1033.75
SHP00000392,ORD00000418,WH002,BlueDart,2025-09-08 12:22:40,2025-09-12 12:22:40,DELIVERED,1251.07
SHP00000393,ORD00000419,WH003,XpressBees,2025-05-11 00:44:45,2025-05-13 00:44:45,DELIVERED,1027.16
SHP00000394,ORD00000420,WH001,DHL,2025-01-13 18:04:41,2025-01-23 18:04:41,DELIVERED,992.41
SHP00000395,ORD00000421,WH008,XpressBees,2026-06-30 14:40:39,2026-07-07 14:40:39,DELIVERED,1269.17
SHP00000396,ORD00000422,WH005,DTDC,2025-01-24 05:46:24,2025-01-25 05:46:24,DELIVERED,108.28
SHP00000397,ORD00000423,WH006,DTDC,2025-04-24 13:41:00,2025-04-28 13:41:00,DELIVERED,527.76
SHP00000398,ORD00000424,WH007,FedEx,2025-09-03 14:16:06,2025-09-06 14:16:06,DELIVERED,225.63
SHP00000399,ORD00000425,WH007,XpressBees,2026-02-06 00:00:19,2026-02-13 00:00:19,DELIVERED,1097.3
SHP00000400,ORD00000426,WH005,DTDC,2026-07-03 14:01:04,,IN_TRANSIT,192.21
SHP00000401,ORD00000427,WH003,Delhivery,2026-02-14 01:28:40,2026-02-21 01:28:40,DELIVERED,1263.15
SHP00000402,ORD00000428,WH007,Ecom Express,2025-11-10 02:35:10,,IN_TRANSIT,684.83
SHP00000403,ORD00000429,WH010,Delhivery,2025-08-12 19:03:42,,CANCELLED,1210.29
SHP00000404,ORD00000430,WH005,DHL,2026-04-04 05:09:17,2026-04-09 05:09:17,DELIVERED,1479.53
SHP00000405,ORD00000431,WH007,BlueDart,2025-06-24 17:19:58,2025-07-01 17:19:58,DELIVERED,859.88
SHP00000406,ORD00000432,WH009,BlueDart,2025-10-20 11:56:28,,IN_TRANSIT,777.05
SHP00000407,ORD00000433,WH001,Ecom Express,2026-02-05 04:28:44,2026-02-11 04:28:44,DELIVERED,382.83
SHP00000408,ORD00000434,WH008,BlueDart,2025-02-17 18:31:30,,IN_TRANSIT,96.42
SHP00000409,ORD00000435,WH007,DHL,2026-05-19 03:41:19,2026-05-25 03:41:19,DELIVERED,1278.39
SHP00000410,ORD00000436,WH003,DHL,2025-06-03 00:04:11,2025-06-12 00:04:11,DELIVERED,1401.79
SHP00000411,ORD00000437,WH005,DHL,2025-10-14 08:14:32,2025-10-21 08:14:32,DELIVERED,982.64
SHP00000412,ORD00000438,WH008,BlueDart,2025-10-06 10:25:00,2025-10-15 10:25:00,DELIVERED,655.8
SHP00000413,ORD00000440,WH001,Delhivery,2025-12-25 20:25:48,2026-01-02 20:25:48,DELIVERED,595.31
SHP00000414,ORD00000441,WH004,Delhivery,2025-10-01 12:27:43,,IN_TRANSIT,1070.75
SHP00000415,ORD00000442,WH007,DTDC,2025-05-02 09:03:15,2025-05-12 09:03:15,DELIVERED,1458.8
SHP00000416,ORD00000443,WH001,Delhivery,2026-07-10 02:58:32,2026-07-14 02:58:32,DELIVERED,1292.72
SHP00000417,ORD00000445,WH004,XpressBees,2025-11-25 09:38:58,,IN_TRANSIT,806.12
SHP00000418,ORD00000446,WH004,FedEx,2025-11-03 15:22:49,2025-11-06 15:22:49,DELIVERED,458.82
SHP00000419,ORD00000447,WH010,BlueDart,2026-07-07 15:17:46,,CANCELLED,1293.28
SHP00000420,ORD00000448,WH009,FedEx,2026-03-31 18:45:36,2026-04-02 18:45:36,DELIVERED,1210.58
SHP00000421,ORD00000449,WH002,DTDC,2025-05-03 11:24:05,2025-05-10 11:24:05,DELAYED,1327.56
SHP00000422,ORD00000450,WH006,BlueDart,2025-04-23 11:48:39,2025-04-30 11:48:39,DELIVERED,1041.3
SHP00000423,ORD00000451,WH010,Delhivery,2025-03-07 22:26:26,2025-03-12 22:26:26,DELIVERED,1396.84
SHP00000424,ORD00000452,WH010,DTDC,2025-10-28 08:01:45,2025-11-07 08:01:45,DELIVERED,867.18
SHP00000425,ORD00000453,WH003,Ecom Express,2025-01-14 17:57:16,2025-01-17 17:57:16,DELIVERED,1375.73
SHP00000426,ORD00000454,WH001,DTDC,2025-07-07 15:52:26,2025-07-11 15:52:26,DELIVERED,251.58
SHP00000427,ORD00000455,WH001,Ecom Express,2025-04-17 10:14:43,,IN_TRANSIT,774.76
SHP00000428,ORD00000457,WH001,FedEx,2026-05-16 19:23:50,2026-05-25 19:23:50,DELIVERED,1362.66
SHP00000429,ORD00000458,WH010,Delhivery,2026-06-25 11:43:46,2026-06-26 11:43:46,DELIVERED,1338.69
SHP00000430,ORD00000459,WH001,XpressBees,2025-06-19 14:31:20,2025-06-20 14:31:20,DELAYED,1495.96
SHP00000431,ORD00000460,WH009,DTDC,2025-07-11 02:27:56,,IN_TRANSIT,277.95
SHP00000432,ORD00000461,WH008,XpressBees,2025-10-11 13:22:30,2025-10-12 13:22:30,DELIVERED,372.19
SHP00000433,ORD00000462,WH010,Delhivery,2025-01-12 16:06:34,2025-01-18 16:06:34,DELIVERED,874.61
SHP00000434,ORD00000463,WH010,Ecom Express,2026-08-04 07:21:13,2026-08-13 07:21:13,DELIVERED,505.63
SHP00000435,ORD00000464,WH001,FedEx,2026-01-16 00:59:06,,IN_TRANSIT,775.99
SHP00000436,ORD00000465,WH008,Ecom Express,2025-12-16 01:33:07,2025-12-18 01:33:07,DELIVERED,749.55
SHP00000437,ORD00000466,WH007,DTDC,2025-12-31 18:15:15,2026-01-05 18:15:15,DELIVERED,190.15
SHP00000438,ORD00000467,WH003,XpressBees,2025-10-21 18:39:08,2025-10-25 18:39:08,DELAYED,1004.14
SHP00000439,ORD00000468,WH003,DHL,2025-12-11 23:01:58,,IN_TRANSIT,919.72
SHP00000440,ORD00000469,WH007,BlueDart,2025-07-26 01:50:52,2025-07-29 01:50:52,DELIVERED,1020.26
SHP00000441,ORD00000470,WH006,DTDC,2026-02-21 09:24:36,2026-02-24 09:24:36,DELIVERED,495.23
SHP00000442,ORD00000471,WH009,FedEx,2026-06-23 22:40:41,2026-06-27 22:40:41,DELIVERED,1231.85
SHP00000443,ORD00000472,WH007,XpressBees,2025-05-30 05:07:06,2025-06-06 05:07:06,DELIVERED,148.25
SHP00000444,ORD00000473,WH005,FedEx,2025-07-31 09:54:10,2025-08-10 09:54:10,DELIVERED,781.03
SHP00000445,ORD00000474,WH010,DTDC,2025-12-28 13:51:42,2026-01-06 13:51:42,DELIVERED,421.59
SHP00000446,ORD00000475,WH003,DHL,2026-04-30 10:48:52,,IN_TRANSIT,1402.82
SHP00000447,ORD00000476,WH007,Ecom Express,2025-10-01 05:34:54,2025-10-02 05:34:54,DELIVERED,833.47
SHP00000448,ORD00000477,WH009,Ecom Express,2025-11-19 08:06:04,2025-11-29 08:06:04,DELIVERED,326.45
SHP00000449,ORD00000478,WH010,FedEx,2026-03-11 13:52:42,,IN_TRANSIT,1079.87
SHP00000450,ORD00000479,WH002,Delhivery,2026-01-08 09:11:01,2026-01-13 09:11:01,DELIVERED,750.34
SHP00000451,ORD00000482,WH009,DHL,2026-05-31 05:08:22,,CANCELLED,1380.62
SHP00000452,ORD00000483,WH010,BlueDart,2026-08-05 23:30:49,2026-08-12 23:30:49,DELIVERED,967.52
SHP00000453,ORD00000484,WH006,XpressBees,2025-06-09 08:10:34,2025-06-15 08:10:34,DELIVERED,740.19
SHP00000454,ORD00000485,WH006,DTDC,2025-03-30 22:54:03,,IN_TRANSIT,1126.34
SHP00000455,ORD00000486,WH006,DTDC,2025-05-07 10:21:33,2025-05-11 10:21:33,DELAYED,255.9
SHP00000456,ORD00000487,WH003,FedEx,2026-04-09 03:22:22,2026-04-16 03:22:22,DELIVERED,116.83
SHP00000457,ORD00000488,WH007,Delhivery,2025-04-21 00:31:32,,IN_TRANSIT,1413.5
SHP00000458,ORD00000489,WH003,DHL,2026-06-28 03:21:46,2026-07-05 03:21:46,DELIVERED,260.07
SHP00000459,ORD00000491,WH006,DTDC,2025-12-20 01:29:40,,IN_TRANSIT,931.99
SHP00000460,ORD00000492,WH001,DHL,2025-02-09 13:11:49,,IN_TRANSIT,1164.62
SHP00000461,ORD00000493,WH006,Delhivery,2025-04-02 12:31:39,2025-04-10 12:31:39,DELIVERED,1313.39
SHP00000462,ORD00000494,WH002,XpressBees,2026-07-31 00:17:35,2026-08-03 00:17:35,DELIVERED,731.15
SHP00000463,ORD00000495,WH007,DTDC,2026-03-06 12:42:40,2026-03-14 12:42:40,DELIVERED,1072.49
SHP00000464,ORD00000496,WH008,Ecom Express,2025-12-10 23:55:13,2025-12-15 23:55:13,DELIVERED,510.73
SHP00000465,ORD00000497,WH008,Delhivery,2025-03-07 19:37:54,2025-03-12 19:37:54,DELAYED,1283.55
SHP00000466,ORD00000498,WH004,FedEx,2026-04-10 13:56:15,2026-04-14 13:56:15,DELIVERED,995.1
SHP00000467,ORD00000499,WH006,DTDC,2026-02-16 19:08:17,2026-02-22 19:08:17,DELAYED,863.05
SHP00000468,ORD00000500,WH007,BlueDart,2025-02-10 23:51:50,2025-02-20 23:51:50,DELIVERED,1497.95
SHP00000469,ORD00000501,WH004,Ecom Express,2026-04-06 04:56:03,2026-04-16 04:56:03,DELAYED,1030.08
SHP00000470,ORD00000502,WH001,Delhivery,2026-04-21 16:14:04,2026-05-01 16:14:04,DELIVERED,713.73
SHP00000471,ORD00000503,WH003,FedEx,2026-05-24 06:19:10,2026-05-26 06:19:10,DELIVERED,1280.33
SHP00000472,ORD00000504,WH006,BlueDart,2026-05-24 22:56:03,2026-05-29 22:56:03,DELIVERED,1078.01
SHP00000473,ORD00000505,WH007,Ecom Express,2025-06-04 22:34:55,2025-06-11 22:34:55,DELIVERED,1456.57
SHP00000474,ORD00000506,WH004,DTDC,2025-02-16 00:29:09,2025-02-22 00:29:09,DELIVERED,220.37
SHP00000475,ORD00000507,WH006,DHL,2026-03-15 13:01:39,2026-03-20 13:01:39,DELIVERED,113.18
