order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,total_amount,order_status,payment_status
ORD00000235,CUST006478,PROD00133,WH002,2025-02-14 16:48:47,9,3260.85,29347.65,PLACED,PAID
ORD00000236,CUST006868,PROD00323,WH005,2025-07-17 22:58:48,6,272.4,1634.4,DELIVERED,REFUNDED
ORD00000237,CUST006622,PROD00260,WH001,2026-06-20 09:04:03,5,2956.92,14784.6,DELIVERED,PAID
ORD00000238,CUST009810,PROD00466,WH002,2025-08-21 11:13:32,9,365.96,3293.64,DELIVERED,REFUNDED
ORD00000239,CUST001292,PROD00037,WH001,2025-05-31 01:17:24,9,386.26,3476.34,PROCESSING,REFUNDED
ORD00000240,CUST003349,PROD00174,WH010,2025-09-10 19:52:41,2,1318.15,2636.3,DELIVERED,REFUNDED
ORD00000241,CUST008017,PROD00186,WH004,2025-04-02 11:02:41,1,2528.95,2528.95,PROCESSING,REFUNDED
ORD00000242,CUST006084,PROD00096,WH008,2025-02-20 15:38:07,7,747.49,5232.43,PLACED,PAID
ORD00000243,CUST008208,PROD00206,WH002,2025-12-22 06:58:27,5,820.8,4104.0,DELIVERED,PAID
ORD00000244,CUST008731,PROD00432,WH005,2025-11-19 08:23:05,10,688.8,6888.0,DELIVERED,PAID
ORD00000245,CUST003077,PROD00257,WH007,2026-02-11 01:26:02,9,822.24,7400.16,DELIVERED,PAID
ORD00000246,CUST002322,PROD00437,WH006,2026-06-22 17:23:57,3,2250.82,6752.46,PROCESSING,PENDING
ORD00000247,CUST005597,PROD00314,WH010,2026-04-17 22:25:22,7,2361.33,16529.31,SHIPPED,PENDING
ORD00000248,CUST001174,PROD00225,WH007,2025-10-06 05:00:53,7,2444.41,17110.87,DELIVERED,PAID
ORD00000249,CUST002044,PROD00413,WH003,2026-04-15 22:41:54,3,1451.62,4354.86,SHIPPED,PAID
ORD00000250,CUST000110,PROD00190,WH002,2026-06-12 12:24:20,10,1242.32,12423.2,PLACED,PENDING
ORD00000251,CUST000683,PROD00397,WH006,2025-11-06 23:30:19,6,487.1,2922.6,PROCESSING,PAID
ORD00000252,CUST009911,PROD00376,WH003,2025-05-05 10:51:48,4,716.64,2866.56,PLACED,PAID
ORD00000253,CUST004043,PROD00217,WH007,2025-03-05 22:06:23,7,1397.39,9781.73,DELIVERED,PAID
ORD00000254,CUST003358,PROD00379,WH006,2025-06-11 17:05:34,10,128.3,1283.0,PLACED,PENDING
ORD00000255,CUST002330,PROD00002,WH004,2025-12-23 00:10:41,7,528.33,3698.31,DELIVERED,PAID
ORD00000256,CUST009475,PROD00296,WH008,2026-07-14 02:09:37,9,464.22,4177.98,PROCESSING,PAID
ORD00000257,CUST004030,PROD00128,WH003,2025-08-01 18:07:01,8,828.88,6631.04,DELIVERED,PAID
ORD00000258,CUST002880,PROD00057,WH010,2025-12-01 17:09:06,7,2251.64,15761.48,DELIVERED,PENDING
ORD00000259,CUST001121,PROD00254,WH010,2025-09-24 20:24:09,9,387.41,3486.69,DELIVERED,REFUNDED
ORD00000260,CUST003630,PROD00315,WH008,2025-10-28 06:35:58,10,1636.8,16368.0,PROCESSING,PAID
ORD00000261,CUST005719,PROD00154,WH006,2025-01-22 03:33:08,7,2277.33,15941.31,SHIPPED,PAID
ORD00000262,CUST007677,PROD00463,WH004,2025-04-26 09:43:32,5,1724.54,8622.7,PLACED,PENDING
ORD00000263,CUST009517,PROD00250,WH006,2026-07-11 22:22:52,6,94.69,568.14,CANCELLED,PAID
ORD00000264,CUST008906,PROD00357,WH002,2025-02-20 02:28:44,1,1166.15,1166.15,DELIVERED,PAID
ORD00000265,CUST003242,PROD00129,WH003,2026-01-29 01:01:58,3,1939.44,5818.32,DELIVERED,PAID
ORD00000266,CUST004109,PROD00023,WH004,2025-05-03 06:35:46,8,1017.01,8136.08,CANCELLED,PENDING
ORD00000267,CUST008896,PROD00135,WH008,2025-12-20 19:19:33,5,2604.35,13021.75,PROCESSING,PAID
ORD00000268,CUST002232,PROD00249,WH005,2025-11-23 15:11:38,8,1311.34,10490.72,PROCESSING,REFUNDED
ORD00000269,CUST000430,PROD00321,WH007,2026-04-01 09:21:21,8,1408.03,11264.24,DELIVERED,REFUNDED
ORD00000270,CUST004996,PROD00156,WH003,2025-03-03 02:55:03,4,168.76,675.04,PLACED,PAID
ORD00000271,CUST002237,PROD00378,WH005,2026-04-08 16:47:12,1,2469.84,2469.84,DELIVERED,PAID
ORD00000272,CUST001934,PROD00092,WH006,2025-09-23 02:25:04,1,1118.23,1118.23,DELIVERED,REFUNDED
ORD00000273,CUST007169,PROD00001,WH005,2025-06-17 05:20:15,7,1081.02,7567.14,CANCELLED,REFUNDED
ORD00000274,CUST006286,PROD00061,WH007,2025-04-01 14:57:41,7,1102.48,7717.36,PROCESSING,PENDING
ORD00000275,CUST006959,PROD00239,WH009,2025-04-25 19:01:12,10,910.09,9100.9,PROCESSING,REFUNDED
ORD00000276,CUST000516,PROD00352,WH001,2025-11-24 09:46:09,7,1211.29,8479.03,DELIVERED,PAID
ORD00000277,CUST008548,PROD00264,WH006,2025-07-26 14:09:54,7,1153.96,8077.72,DELIVERED,REFUNDED
ORD00000278,CUST003580,PROD00388,WH001,2026-05-04 07:02:32,10,1033.73,10337.3,CANCELLED,PAID
ORD00000279,CUST008815,PROD00267,WH010,2025-06-02 05:05:50,4,1453.35,5813.4,PLACED,REFUNDED
ORD00000280,CUST007703,PROD00425,WH006,2025-05-26 22:43:35,7,1815.18,12706.26,DELIVERED,PENDING
ORD00000281,CUST001212,PROD00205,WH007,2026-05-14 19:10:42,2,688.78,1377.56,DELIVERED,PENDING
ORD00000282,CUST004295,PROD00137,WH001,2025-05-23 09:08:10,9,198.36,1785.24,DELIVERED,REFUNDED
ORD00000283,CUST000861,PROD00497,WH006,2025-04-08 17:40:52,8,1829.33,14634.64,DELIVERED,PAID
ORD00000284,CUST005566,PROD00036,WH010,2026-06-25 23:37:40,8,734.31,5874.48,DELIVERED,REFUNDED
ORD00000285,CUST005744,PROD00205,WH004,2025-10-30 18:17:50,5,688.78,3443.9,DELIVERED,PAID
ORD00000286,CUST001279,PROD00280,WH006,2025-02-07 06:43:45,8,1475.59,11804.72,DELIVERED,PAID
ORD00000287,CUST006598,PROD00071,WH003,2025-08-31 23:29:28,7,1600.21,11201.47,DELIVERED,PAID
ORD00000288,CUST009666,PROD00374,WH005,2026-01-02 14:38:19,9,737.58,6638.22,DELIVERED,PAID
ORD00000289,CUST007539,PROD00044,WH001,2026-02-03 21:14:11,10,791.27,7912.7,DELIVERED,PAID
ORD00000290,CUST005290,PROD00154,WH004,2025-05-29 17:06:09,3,2277.33,6831.99,SHIPPED,PENDING
ORD00000291,CUST003775,PROD00115,WH006,2025-08-28 15:41:54,1,2760.63,2760.63,DELIVERED,PAID
ORD00000292,CUST000982,PROD00354,WH005,2026-03-14 19:12:19,9,388.18,3493.62,DELIVERED,REFUNDED
ORD00000293,CUST000840,PROD00297,WH004,2025-10-03 21:26:43,9,2141.24,19271.16,DELIVERED,PENDING
ORD00000294,CUST007372,PROD00371,WH001,2025-01-30 05:18:34,8,630.93,5047.44,DELIVERED,REFUNDED
ORD00000295,CUST008865,PROD00044,WH006,2025-12-26 18:11:01,8,791.27,6330.16,PROCESSING,PAID
ORD00000296,CUST001297,PROD00462,WH001,2025-09-05 20:11:28,3,603.77,1811.31,DELIVERED,PAID
ORD00000297,CUST001288,PROD00377,WH009,2026-01-16 13:26:05,4,2242.53,8970.12,DELIVERED,PAID
ORD00000298,CUST006576,PROD00285,WH010,2025-09-22 09:17:26,8,2503.61,20028.88,PROCESSING,PAID
ORD00000299,CUST000466,PROD00273,WH010,2025-06-30 12:59:08,9,2124.48,19120.32,DELIVERED,PAID
ORD00000300,CUST008026,PROD00029,WH008,2025-07-26 20:52:46,5,862.04,4310.2,DELIVERED,REFUNDED
ORD00000301,CUST008409,PROD00053,WH004,2026-05-28 21:42:19,6,976.64,5859.84,DELIVERED,REFUNDED
ORD00000302,CUST002544,PROD00174,WH006,2025-01-13 01:33:14,1,1318.15,1318.15,SHIPPED,PAID
ORD00000303,CUST007891,PROD00338,WH004,2025-10-20 19:50:29,5,2015.19,10075.95,PLACED,PAID
ORD00000304,CUST007835,PROD00064,WH008,2026-05-02 11:36:11,6,806.17,4837.02,PLACED,PAID
ORD00000305,CUST006513,PROD00437,WH009,2026-02-03 00:40:23,7,2250.82,15755.74,PLACED,PAID
ORD00000306,CUST000333,PROD00128,WH004,2025-12-08 07:17:05,4,828.88,3315.52,CANCELLED,PAID
ORD00000307,CUST000139,PROD00099,WH004,2025-11-02 17:36:18,6,1669.98,10019.88,DELIVERED,PAID
ORD00000308,CUST007757,PROD00297,WH005,2025-01-16 14:41:16,2,2141.24,4282.48,DELIVERED,PAID
ORD00000309,CUST005703,PROD00413,WH001,2025-06-20 17:39:35,5,1451.62,7258.1,SHIPPED,PAID
ORD00000310,CUST001289,PROD00338,WH007,2026-05-07 01:42:53,6,2015.19,12091.14,CANCELLED,PAID
ORD00000311,CUST009870,PROD00085,WH008,2025-09-29 04:04:25,4,342.68,1370.72,SHIPPED,PAID
ORD00000312,CUST002102,PROD00336,WH004,2026-01-11 07:54:04,5,2776.14,13880.7,DELIVERED,PENDING
ORD00000313,CUST005176,PROD00381,WH006,2026-08-03 13:37:58,4,1987.04,7948.16,SHIPPED,PENDING
ORD00000314,CUST007079,PROD00156,WH001,2025-06-20 14:50:24,6,168.76,1012.56,DELIVERED,PAID
ORD00000315,CUST004773,PROD00147,WH004,2026-07-09 12:58:27,4,643.93,2575.72,DELIVERED,PAID
ORD00000316,CUST008117,PROD00298,WH006,2025-08-22 16:44:45,6,1917.39,11504.34,PLACED,PAID
ORD00000317,CUST007496,PROD00201,WH009,2025-12-11 06:55:20,6,849.52,5097.12,SHIPPED,PAID
ORD00000318,CUST009380,PROD00093,WH001,2026-07-25 21:52:17,5,1496.9,7484.5,DELIVERED,REFUNDED
ORD00000319,CUST007361,PROD00329,WH003,2025-03-14 09:55:20,7,3298.63,23090.41,DELIVERED,PENDING
ORD00000320,CUST000333,PROD00068,WH005,2026-01-05 23:04:16,1,2864.01,2864.01,DELIVERED,REFUNDED
ORD00000321,CUST007488,PROD00135,WH003,2025-04-29 21:51:21,4,2604.35,10417.4,DELIVERED,PAID
ORD00000322,CUST000195,PROD00343,WH003,2025-04-18 22:32:02,6,2226.73,13360.38,DELIVERED,PENDING
ORD00000323,CUST006774,PROD00029,WH003,2026-06-30 01:58:51,7,862.04,6034.28,SHIPPED,PENDING
ORD00000324,CUST008314,PROD00465,WH003,2025-08-12 04:52:13,8,510.55,4084.4,PROCESSING,PAID
ORD00000325,CUST002045,PROD00368,WH002,2025-09-11 00:08:51,8,1431.69,11453.52,DELIVERED,PAID
ORD00000326,CUST003188,PROD00493,WH004,2025-05-17 03:47:11,1,115.97,115.97,PLACED,PENDING
ORD00000327,CUST006606,PROD00011,WH001,2025-12-10 14:36:23,2,3261.5,6523.0,PROCESSING,PAID
ORD00000328,CUST005645,PROD00175,WH007,2026-06-10 09:44:35,3,205.58,616.74,CANCELLED,REFUNDED
ORD00000329,CUST008553,PROD00138,WH007,2025-12-21 04:17:45,10,1908.77,19087.7,DELIVERED,PAID
ORD00000330,CUST008200,PROD00381,WH005,2026-05-24 15:25:55,8,1987.04,15896.32,DELIVERED,REFUNDED
ORD00000331,CUST000923,PROD00308,WH002,2025-09-02 05:21:41,9,297.13,2674.17,DELIVERED,PAID
ORD00000332,CUST001434,PROD00128,WH008,2025-09-12 06:19:27,8,828.88,6631.04,PROCESSING,REFUNDED
ORD00000333,CUST001480,PROD00301,WH006,2025-05-13 05:50:20,9,1147.09,10323.81,DELIVERED,REFUNDED
ORD00000334,CUST007346,PROD00479,WH003,2025-08-15 03:45:46,4,1907.74,7630.96,DELIVERED,PAID
ORD00000335,CUST000812,PROD00394,WH005,2025-06-10 08:03:35,1,2060.97,2060.97,PLACED,PAID
ORD00000336,CUST007793,PROD00460,WH007,2025-03-31 00:52:21,5,35.38,176.9,DELIVERED,PAID
ORD00000337,CUST004980,PROD00002,WH005,2025-06-20 04:00:34,10,528.33,5283.3,PROCESSING,PAID
ORD00000338,CUST000005,PROD00138,WH007,2025-03-09 16:57:11,2,1908.77,3817.54,PROCESSING,REFUNDED
ORD00000339,CUST005180,PROD00222,WH003,2025-12-08 17:41:28,7,1824.59,12772.13,SHIPPED,PENDING
ORD00000340,CUST006523,PROD00371,WH006,2026-05-07 17:43:30,10,630.93,6309.3,PLACED,PAID
ORD00000341,CUST001831,PROD00210,WH002,2025-07-10 10:18:58,4,1159.84,4639.36,DELIVERED,PAID
ORD00000342,CUST008227,PROD00209,WH006,2026-03-16 05:31:42,7,2997.47,20982.29,SHIPPED,PAID
ORD00000343,CUST008913,PROD00298,WH001,2025-03-18 10:27:49,7,1917.39,13421.73,DELIVERED,PAID
ORD00000344,CUST002076,PROD00355,WH007,2026-03-02 11:59:53,5,2514.4,12572.0,DELIVERED,REFUNDED
ORD00000345,CUST004011,PROD00438,WH004,2025-08-07 22:45:02,1,2098.34,2098.34,DELIVERED,PAID
ORD00000346,CUST005454,PROD00059,WH001,2026-01-11 23:56:44,5,1277.75,6388.75,PLACED,PAID
ORD00000347,CUST008856,PROD00317,WH009,2025-03-11 07:05:19,1,315.47,315.47,CANCELLED,PAID
ORD00000348,CUST009047,PROD00316,WH002,2025-07-12 00:47:16,8,2592.11,20736.88,DELIVERED,PAID
ORD00000349,CUST000151,PROD00020,WH006,2025-10-13 09:59:10,7,2683.76,18786.32,DELIVERED,REFUNDED
ORD00000350,CUST007904,PROD00078,WH003,2025-12-26 22:55:19,5,138.92,694.6,DELIVERED,PAID
ORD00000351,CUST002922,PROD00142,WH005,2026-03-31 12:53:46,6,1688.43,10130.58,DELIVERED,PAID
ORD00000352,CUST000426,PROD00409,WH010,2025-12-16 07:26:02,3,1532.65,4597.95,DELIVERED,REFUNDED
ORD00000353,CUST001134,PROD00464,WH005,2026-05-23 11:55:13,7,1010.18,7071.26,DELIVERED,PENDING
ORD00000354,CUST002277,PROD00372,WH003,2025-10-06 19:48:43,8,474.84,3798.72,DELIVERED,PAID
ORD00000355,CUST004542,PROD00073,WH005,2025-06-17 11:21:08,4,2404.09,9616.36,PROCESSING,PAID
ORD00000356,CUST005773,PROD00450,WH005,2026-06-09 00:10:13,5,1326.32,6631.6,DELIVERED,PAID
ORD00000357,CUST009072,PROD00148,WH003,2026-05-30 13:58:09,7,367.91,2575.37,DELIVERED,REFUNDED
ORD00000358,CUST000584,PROD00160,WH005,2026-01-20 00:32:00,9,984.02,8856.18,DELIVERED,PAID
ORD00000359,CUST007563,PROD00485,WH007,2025-09-08 23:11:17,3,2007.15,6021.45,DELIVERED,PENDING
ORD00000360,CUST001463,PROD00041,WH002,2026-08-02 14:02:22,7,739.55,5176.85,DELIVERED,PAID
ORD00000361,CUST008527,PROD00295,WH009,2026-05-04 22:58:50,5,993.68,4968.4,DELIVERED,PAID
ORD00000362,CUST008185,PROD00012,WH009,2026-02-17 00:50:10,2,553.13,1106.26,DELIVERED,PAID
ORD00000363,CUST001195,PROD00051,WH003,2026-02-08 18:12:30,1,246.69,246.69,SHIPPED,REFUNDED
ORD00000364,CUST004913,PROD00337,WH001,2025-05-08 13:32:57,3,258.57,775.71,DELIVERED,PAID
ORD00000365,CUST002907,PROD00405,WH006,2025-10-30 12:18:02,7,257.5,1802.5,DELIVERED,REFUNDED
ORD00000366,CUST002029,PROD00120,WH004,2025-10-30 04:15:28,2,2919.53,5839.06,SHIPPED,REFUNDED
ORD00000367,CUST000375,PROD00289,WH009,2026-03-26 22:47:42,4,737.09,2948.36,DELIVERED,REFUNDED
ORD00000368,CUST007813,PROD00245,WH004,2025-09-09 17:48:03,6,1432.7,8596.2,PLACED,PAID
ORD00000369,CUST006957,PROD00352,WH001,2026-07-11 23:34:27,5,1211.29,6056.45,SHIPPED,REFUNDED
ORD00000370,CUST000110,PROD00452,WH005,2025-08-09 13:48:18,8,579.33,4634.64,PLACED,REFUNDED
ORD00000371,CUST001197,PROD00345,WH006,2026-05-27 09:53:35,5,2016.13,10080.65,PLACED,REFUNDED
ORD00000372,CUST002865,PROD00488,WH010,2025-02-27 00:26:12,3,623.63,1870.89,DELIVERED,PAID
ORD00000373,CUST008025,PROD00246,WH007,2025-08-07 19:11:29,9,404.17,3637.53,DELIVERED,PENDING
ORD00000374,CUST002289,PROD00154,WH001,2025-10-02 16:35:28,6,2277.33,13663.98,PLACED,REFUNDED
ORD00000375,CUST008833,PROD00471,WH009,2025-05-16 05:55:16,3,1512.11,4536.33,DELIVERED,PAID
ORD00000376,CUST006871,PROD00273,WH001,2025-11-21 04:44:59,9,2124.48,19120.32,DELIVERED,PAID
ORD00000377,CUST001074,PROD00484,WH006,2026-06-08 11:43:46,5,3045.05,15225.25,DELIVERED,REFUNDED
ORD00000378,CUST002423,PROD00099,WH009,2025-01-11 12:59:52,5,1669.98,8349.9,DELIVERED,REFUNDED
ORD00000379,CUST003449,PROD00302,WH010,2026-07-05 09:38:09,5,761.53,3807.65,DELIVERED,PAID
ORD00000380,CUST001368,PROD00295,WH002,2025-11-12 23:45:33,8,993.68,7949.44,DELIVERED,PAID
ORD00000381,CUST004763,PROD00343,WH006,2026-07-07 00:46:55,2,2226.73,4453.46,DELIVERED,PAID
ORD00000382,CUST009247,PROD00435,WH007,2025-05-31 12:20:41,10,1290.09,12900.9,SHIPPED,PAID
ORD00000383,CUST003010,PROD00196,WH002,2025-09-01 11:44:58,3,1636.54,4909.62,DELIVERED,REFUNDED
ORD00000384,CUST000981,PROD00120,WH008,2025-07-28 23:11:28,4,2919.53,11678.12,DELIVERED,PAID
ORD00000385,CUST003993,PROD00178,WH007,2025-04-21 04:42:24,7,946.37,6624.59,SHIPPED,REFUNDED
ORD00000386,CUST005343,PROD00017,WH001,2025-09-30 13:57:42,4,2205.13,8820.52,DELIVERED,PAID
ORD00000387,CUST000947,PROD00197,WH006,2025-06-25 09:59:28,7,3205.12,22435.84,DELIVERED,PAID
ORD00000388,CUST006939,PROD00018,WH001,2025-07-18 06:17:20,1,104.44,104.44,CANCELLED,PAID
ORD00000389,CUST000872,PROD00383,WH007,2025-08-08 19:42:56,7,901.61,6311.27,DELIVERED,PAID
ORD00000390,CUST008198,PROD00004,WH005,2025-02-23 00:50:12,10,595.69,5956.9,PLACED,PAID
ORD00000391,CUST006540,PROD00246,WH006,2026-02-22 22:03:41,2,404.17,808.34,CANCELLED,PAID
ORD00000392,CUST006464,PROD00435,WH006,2025-07-19 21:16:38,10,1290.09,12900.9,DELIVERED,PAID
ORD00000393,CUST002489,PROD00004,WH010,2026-07-15 23:33:20,2,595.69,1191.38,SHIPPED,PAID
ORD00000394,CUST003704,PROD00408,WH005,2026-07-28 08:56:52,8,646.33,5170.64,DELIVERED,PAID
ORD00000395,CUST002656,PROD00375,WH001,2025-07-30 01:55:26,6,134.4,806.4,DELIVERED,PENDING
ORD00000396,CUST004795,PROD00358,WH010,2025-08-13 18:00:09,6,1593.84,9563.04,DELIVERED,PENDING
ORD00000397,CUST006184,PROD00226,WH006,2025-01-24 16:20:10,9,494.48,4450.32,DELIVERED,REFUNDED
ORD00000398,CUST001816,PROD00262,WH009,2025-10-05 09:21:58,6,2733.28,16399.68,CANCELLED,PAID
ORD00000399,CUST003336,PROD00449,WH009,2025-04-26 01:31:40,9,1599.4,14394.6,CANCELLED,PENDING
ORD00000400,CUST004022,PROD00342,WH005,2025-05-07 07:10:11,5,2022.49,10112.45,SHIPPED,PAID
ORD00000401,CUST003690,PROD00039,WH010,2025-12-24 09:38:48,9,1468.32,13214.88,PLACED,REFUNDED
ORD00000402,CUST006567,PROD00264,WH010,2026-03-06 07:16:04,10,1153.96,11539.6,PLACED,PAID
ORD00000403,CUST006212,PROD00040,WH008,2025-05-19 11:33:19,6,1411.62,8469.72,DELIVERED,PENDING
ORD00000404,CUST002189,PROD00206,WH007,2025-10-03 19:24:40,8,820.8,6566.4,DELIVERED,PAID
ORD00000405,CUST004917,PROD00099,WH010,2025-07-04 00:06:10,10,1669.98,16699.8,SHIPPED,PAID
ORD00000406,CUST002707,PROD00005,WH001,2025-10-06 01:26:49,9,911.4,8202.6,DELIVERED,PENDING
ORD00000407,CUST006899,PROD00149,WH008,2025-03-06 04:35:37,6,1390.87,8345.22,SHIPPED,PAID
ORD00000408,CUST004930,PROD00117,WH004,2025-12-06 06:37:51,10,162.67,1626.7,CANCELLED,PAID
ORD00000409,CUST000666,PROD00290,WH001,2026-03-19 00:26:00,8,330.15,2641.2,CANCELLED,PENDING
ORD00000410,CUST007296,PROD00216,WH004,2025-05-29 12:33:51,5,1480.07,7400.35,SHIPPED,REFUNDED
ORD00000411,CUST000020,PROD00432,WH010,2025-03-06 08:02:59,9,688.8,6199.2,DELIVERED,PAID
ORD00000412,CUST000454,PROD00271,WH008,2025-11-12 05:21:16,9,2994.86,26953.74,DELIVERED,PAID
ORD00000413,CUST006703,PROD00421,WH004,2026-02-17 18:56:34,6,2370.64,14223.84,SHIPPED,PAID
ORD00000414,CUST003909,PROD00294,WH008,2025-09-22 04:23:24,5,369.63,1848.15,DELIVERED,PENDING
ORD00000415,CUST007865,PROD00204,WH005,2026-05-18 06:37:20,3,1536.84,4610.52,DELIVERED,PAID
ORD00000416,CUST009296,PROD00483,WH002,2025-03-22 22:12:39,7,396.5,2775.5,SHIPPED,PAID
ORD00000417,CUST005569,PROD00285,WH009,2025-12-08 02:19:32,3,2503.61,7510.83,PROCESSING,REFUNDED
ORD00000418,CUST000910,PROD00053,WH002,2025-09-06 12:22:40,8,976.64,7813.12,DELIVERED,PAID
ORD00000419,CUST009947,PROD00305,WH003,2025-05-08 00:44:45,6,515.0,3090.0,DELIVERED,PAID
ORD00000420,CUST001259,PROD00003,WH001,2025-01-09 18:04:41,10,2974.88,29748.8,SHIPPED,PAID
ORD00000421,CUST000526,PROD00391,WH008,2026-06-25 14:40:39,3,2160.2,6480.6,DELIVERED,PAID
ORD00000422,CUST007926,PROD00025,WH005,2025-01-20 05:46:24,6,2218.35,13310.1,DELIVERED,PENDING
ORD00000423,CUST004236,PROD00406,WH006,2025-04-21 13:41:00,5,543.44,2717.2,DELIVERED,PAID
ORD00000424,CUST005106,PROD00302,WH007,2025-08-30 14:16:06,6,761.53,4569.18,DELIVERED,REFUNDED
ORD00000425,CUST006889,PROD00342,WH007,2026-02-02 00:00:19,4,2022.49,8089.96,SHIPPED,PENDING
ORD00000426,CUST001098,PROD00306,WH005,2026-06-28 14:01:04,1,252.93,252.93,PROCESSING,PAID
ORD00000427,CUST000115,PROD00252,WH003,2026-02-11 01:28:40,3,532.94,1598.82,DELIVERED,PAID
ORD00000428,CUST007293,PROD00208,WH007,2025-11-07 02:35:10,3,258.21,774.63,PLACED,PAID
ORD00000429,CUST002467,PROD00404,WH010,2025-08-09 19:03:42,1,2846.95,2846.95,DELIVERED,PAID
ORD00000430,CUST002960,PROD00071,WH005,2026-04-02 05:09:17,2,1600.21,3200.42,DELIVERED,PAID
ORD00000431,CUST006990,PROD00279,WH007,2025-06-23 17:19:58,5,2226.63,11133.15,PROCESSING,PAID
ORD00000432,CUST003470,PROD00137,WH009,2025-10-19 11:56:28,9,198.36,1785.24,PLACED,PAID
ORD00000433,CUST005509,PROD00311,WH001,2026-02-02 04:28:44,8,1537.48,12299.84,DELIVERED,PENDING
ORD00000434,CUST006733,PROD00272,WH008,2025-02-16 18:31:30,4,2079.15,8316.6,DELIVERED,PAID
ORD00000435,CUST007306,PROD00270,WH007,2026-05-16 03:41:19,4,499.87,1999.48,PLACED,PENDING
ORD00000436,CUST005106,PROD00482,WH003,2025-06-01 00:04:11,8,150.89,1207.12,DELIVERED,PAID
ORD00000437,CUST003654,PROD00002,WH005,2025-10-09 08:14:32,3,528.33,1584.99,PLACED,REFUNDED
ORD00000438,CUST008699,PROD00049,WH008,2025-10-04 10:25:00,8,448.74,3589.92,PLACED,PAID
ORD00000439,CUST000810,PROD00460,WH001,2025-06-28 11:54:39,1,35.38,35.38,CANCELLED,REFUNDED
ORD00000440,CUST004372,PROD00075,WH001,2025-12-24 20:25:48,2,1999.13,3998.26,DELIVERED,PAID
ORD00000441,CUST005891,PROD00499,WH004,2025-09-29 12:27:43,9,645.32,5807.88,SHIPPED,PAID
ORD00000442,CUST002596,PROD00296,WH007,2025-04-28 09:03:15,10,464.22,4642.2,DELIVERED,PAID
ORD00000443,CUST002629,PROD00483,WH001,2026-07-09 02:58:32,7,396.5,2775.5,DELIVERED,PAID
ORD00000444,CUST001084,PROD00077,WH005,2025-01-24 01:04:46,1,71.33,71.33,CANCELLED,REFUNDED
ORD00000445,CUST007755,PROD00380,WH004,2025-11-22 09:38:58,1,1074.94,1074.94,DELIVERED,PAID
ORD00000446,CUST002335,PROD00024,WH004,2025-11-01 15:22:49,8,644.14,5153.12,PLACED,REFUNDED
ORD00000447,CUST008937,PROD00004,WH010,2026-07-05 15:17:46,2,595.69,1191.38,DELIVERED,PAID
ORD00000448,CUST007035,PROD00264,WH009,2026-03-29 18:45:36,7,1153.96,8077.72,PROCESSING,PAID
ORD00000449,CUST009042,PROD00349,WH002,2025-04-28 11:24:05,3,43.94,131.82,PROCESSING,PAID
ORD00000450,CUST008300,PROD00281,WH006,2025-04-21 11:48:39,5,3482.79,17413.95,DELIVERED,REFUNDED
ORD00000451,CUST007048,PROD00458,WH010,2025-03-02 22:26:26,8,518.13,4145.04,DELIVERED,PAID
ORD00000452,CUST001762,PROD00081,WH010,2025-10-26 08:01:45,2,1204.49,2408.98,DELIVERED,REFUNDED
ORD00000453,CUST003359,PROD00433,WH003,2025-01-13 17:57:16,5,2421.76,12108.8,PLACED,PENDING
ORD00000454,CUST001985,PROD00264,WH001,2025-07-04 15:52:26,7,1153.96,8077.72,DELIVERED,PAID
ORD00000455,CUST001426,PROD00159,WH001,2025-04-16 10:14:43,2,849.05,1698.1,DELIVERED,PAID
ORD00000456,CUST005607,PROD00095,WH008,2026-01-05 21:42:30,9,1008.59,9077.31,CANCELLED,PENDING
ORD00000457,CUST005849,PROD00074,WH001,2026-05-15 19:23:50,3,546.13,1638.39,DELIVERED,PAID
ORD00000458,CUST008395,PROD00352,WH010,2026-06-21 11:43:46,4,1211.29,4845.16,SHIPPED,PAID
ORD00000459,CUST001334,PROD00198,WH001,2025-06-17 14:31:20,2,1820.33,3640.66,DELIVERED,PAID
ORD00000460,CUST004655,PROD00161,WH009,2025-07-09 02:27:56,2,2416.86,4833.72,DELIVERED,PAID
ORD00000461,CUST007411,PROD00447,WH008,2025-10-06 13:22:30,3,1899.81,5699.43,PROCESSING,REFUNDED
ORD00000462,CUST004398,PROD00081,WH010,2025-01-11 16:06:34,1,1204.49,1204.49,DELIVERED,PAID
ORD00000463,CUST008563,PROD00209,WH010,2026-07-31 07:21:13,1,2997.47,2997.47,DELIVERED,PAID
ORD00000464,CUST002418,PROD00243,WH001,2026-01-12 00:59:06,3,1543.15,4629.45,DELIVERED,PENDING
ORD00000465,CUST000887,PROD00477,WH008,2025-12-14 01:33:07,9,655.76,5901.84,DELIVERED,PAID
ORD00000466,CUST009668,PROD00219,WH007,2025-12-27 18:15:15,5,1058.74,5293.7,SHIPPED,REFUNDED
ORD00000467,CUST008740,PROD00161,WH003,2025-10-17 18:39:08,9,2416.86,21751.74,DELIVERED,PAID
ORD00000468,CUST009415,PROD00250,WH003,2025-12-06 23:01:58,9,94.69,852.21,PLACED,PAID
ORD00000469,CUST001123,PROD00263,WH007,2025-07-21 01:50:52,4,637.63,2550.52,DELIVERED,PENDING
ORD00000470,CUST000537,PROD00123,WH006,2026-02-18 09:24:36,8,684.15,5473.2,DELIVERED,PAID
